Name,SecId,Enhanced Index,Index Fund
Empower Conservative Profile Inv,FOUSA00I3T,No,No
American Century High-Yield R6,F00000Q7JA,No,No
American Century High-Yield I,F00000YTCE,No,No
American Century High-Yield Y,F00000YTCF,No,No
American Century High-Yield Inv,FOUSA00I3V,No,No
American Century High-Yield A,FOUSA02W5L,No,No
American Century High-Yield C,FOUSA02W5M,No,No
American Century High-Yield R,FOUSA05CAR,No,No
American Century High-Yield R5,FOUSA05CD1,No,No
Columbia Large Cap Growth Opp Adv,F00000P0P9,No,No
Columbia Large Cap Growth Opp Inst2,F00000RT71,No,No
Columbia Large Cap Growth Opp Inst3,F00000X60P,No,No
Columbia Large Cap Growth Opp R,F00000XTXL,No,No
Columbia Large Cap Growth Opp A,FOUSA00I42,No,No
Columbia Large Cap Growth Opp C,FOUSA00IH2,No,No
Columbia Large Cap Growth Opp Inst,FOUSA00KMY,No,No
Undiscovered Managers Behavioral Val R2,F00000PJJD,No,No
Undiscovered Managers Behavioral Val R6,F00000PJJE,No,No
Undiscovered Managers Behavioral Val I,F00000PJJF,No,No
Undiscovered Managers Behavioral Val R3,F00000Y82V,No,No
Undiscovered Managers Behavioral Val R4,F00000Y82W,No,No
Undiscovered Managers Behavioral Val R5,F00000Y82X,No,No
Undiscovered Managers Behavioral Val L,FOUSA00I4C,No,No
Undiscovered Managers Behavioral Val A,FOUSA0587C,No,No
Undiscovered Managers Behavioral Val C,FOUSA0587E,No,No
Invesco EQV European Equity R6,F00000YRU2,No,No
Invesco EQV European Equity A,FOUSA00I4W,No,No
Invesco EQV European Equity C,FOUSA00KSS,No,No
Invesco EQV European Equity R,FOUSA02V7I,No,No
Invesco EQV European Equity Investor,FOUSA04BBI,No,No
Invesco EQV European Equity Y,FOUSA07ZUL,No,No
SEI New York Municipal Bond Y (STET),F00000U3X0,No,No
SEI New York Municipal Bond F (STET),FOUSA00I5M,No,No
Goldman Sachs Technology Opps Inv,F00000J8BJ,No,No
Goldman Sachs Technology Opps R6,F00000ZMBE,No,No
Goldman Sachs Technology Opps P,F0000104RW,No,No
Goldman Sachs Technology Opps Inst,FOUSA00HQN,No,No
Goldman Sachs Technology Opps A,FOUSA00I5X,No,No
Goldman Sachs Technology Opps C,FOUSA00JBF,No,No
Goldman Sachs Technology Opps Svc,FOUSA00L0P,No,No
PGIM Global Real Estate R6,F00000Q1YJ,No,No
PGIM Global Real Estate R2,F00000ZLYV,No,No
PGIM Global Real Estate R4,F00000ZLYW,No,No
PGIM Global Real Estate Z,FOUSA00H1H,No,No
PGIM Global Real Estate A,FOUSA00I66,No,No
PGIM Global Real Estate C,FOUSA00KY9,No,No
PGIM Global Real Estate R,FOUSA06TMV,No,No
Driehaus Emerging Markets Growth Instl,F00000YZ80,No,No
Driehaus Emerging Markets Growth Inv,FOUSA00I69,No,No
Alger Spectra Z,F00000JVJH,No,No
Alger Spectra Y,F0000119SF,No,No
Alger Spectra A,FOUSA00HX8,No,No
Alger Spectra C,FOUSA06UWS,No,No
Alger Spectra I,FOUSA06UWT,No,No
AB Total Return Bond Z,F00000T8SN,No,No
AB Total Return Bond A,FOUSA00HXC,No,No
AB Total Return Bond Advisor,FOUSA02T11,No,No
AB Total Return Bond C,FOUSA02W5P,No,No
AB Total Return Bond R,FOUSA058RT,No,No
AB Total Return Bond K,FOUSA05BKS,No,No
AB Total Return Bond I,FOUSA05BKT,No,No
Virtus Global Allocation R6,F00000W2I5,No,No
Virtus Global Allocation C,FOUSA00GTL,No,No
Virtus Global Allocation A,FOUSA00HXM,No,No
Virtus Global Allocation Instl,FOUSA00J1O,No,No
Virtus Global Allocation Admin,FOUSA08PIS,No,No
Virtus Global Allocation P,FOUSA08PIX,No,No
Principal SAM Conservative Bal A,FOUSA00HXO,No,No
Principal SAM Conservative Bal C,FOUSA04AQJ,No,No
Principal SAM Conservative Bal J,FOUSA06A0F,No,No
Principal SAM Conservative Bal Inst,FOUSA06A0G,No,No
Principal SAM Conservative Bal R3,FOUSA06A0H,No,No
Principal SAM Conservative Bal R5,FOUSA06A0J,No,No
Principal SAM Conservative Bal R4,FOUSA06A0K,No,No
Principal SAM Conservative Bal R1,FOUSA06A0L,No,No
SGI Small Cap Core Fund I Shares,FOUSA00HYC,No,No
Sterling Capital SC Interm Tax-Free C,F00000NP6U,No,No
Sterling Capital SC Interm Tax-Free I,FOUSA00HYU,No,No
Sterling Capital SC Interm Tax-Free A,FOUSA00KRG,No,No
Western Asset Core Plus Bond A,F00000NYLZ,No,No
Western Asset Core Plus Bond C,F00000NYM0,No,No
Western Asset Core Plus Bond R,F00000NYM1,No,No
Western Asset Core Plus Bond C1,F00000ONCL,No,No
Western Asset Core Plus Bond I,FOUSA0076Q,No,No
Western Asset Core Plus Bond FI,FOUSA02UL8,No,No
Western Asset Core Plus Bond IS,FOUSA06Y05,No,No
Empower International Value Instl,F00000VEHT,No,No
Empower International Value Inv,FOUSA0076S,No,No
Integrity Mid-North American Resources C,F00000SVKD,No,No
Integrity Mid-North American Resources I,F00000X945,No,No
Integrity Mid-North American Resources A,FOUSA00HZ3,No,No
Hartford Total Return Bond R6,F00000U60J,No,No
Hartford Total Return Bond F,F00000YLPU,No,No
Hartford Total Return Bond C,FOUSA00GCY,No,No
Hartford Total Return Bond Y,FOUSA00GWN,No,No
Hartford Total Return Bond A,FOUSA00HZV,No,No
Hartford Total Return Bond I,FOUSA05HY7,No,No
Hartford Total Return Bond R3,FOUSA05TYD,No,No
Hartford Total Return Bond R4,FOUSA05TYE,No,No
Hartford Total Return Bond R5,FOUSA05TYF,No,No
Thrivent Balanced Income Plus S,FOUSA00H0L,No,No
Thrivent Balanced Income Plus A,FOUSA00HZZ,No,No
Hennessy Cornerstone Growth Investor,FOUSA00I09,No,No
Hennessy Cornerstone Growth Inst,FOUSA06R4P,No,No
Touchstone Non-US ESG Equity I,F00000VF5J,No,No
Touchstone Non-US ESG Equity A,FOUSA00I10,No,No
Touchstone Non-US ESG Equity C,FOUSA04B5C,No,No
Touchstone Non-US ESG Equity Y,FOUSA05B3O,No,No
Loomis Sayles Investment Grade Bond Adm,F000005IFA,No,No
Loomis Sayles Investment Grade Bond N,F00000PGP5,No,No
Loomis Sayles Investment Grade Bond A,FOUSA00GM2,No,No
Loomis Sayles Investment Grade Bond Y,FOUSA00I14,No,No
Loomis Sayles Investment Grade Bond C,FOUSA04B1G,No,No
Rydex Retailing H,FOUSA00HKS,No,No
Rydex Retailing Inv,FOUSA00I1G,No,No
Rydex Retailing C,FOUSA02VEK,No,No
Rydex Retailing A,FOUSA059HD,No,No
Fidelity Advisor? Financial Services Z,F000010TW2,No,No
Fidelity Advisor? Financial Services I,FOUSA00B98,No,No
Fidelity Advisor? Financial Services A,FOUSA00HGU,No,No
Fidelity Advisor? Financial Services C,FOUSA00KEO,No,No
Fidelity Advisor? Financial Services M,FOUSA00L0F,No,No
Nuveen International Value I,FOUSA00G3N,No,No
Nuveen International Value A,FOUSA00HH0,No,No
Nuveen International Value C,FOUSA00IFY,No,No
Russell Inv Tax-Exempt Bond A,F00000H0ON,No,No
Russell Inv Tax-Exempt Bond M,F00000Y9O7,No,No
Russell Inv Tax-Exempt Bond C,FOUSA00HDX,No,No
Russell Inv Tax-Exempt Bond S,FOUSA00HGB,No,No
Vanguard Ltd-Term Tx-Ex,FOUSA00FR6,No,No
Vanguard Ltd-Term Tx-Ex Adm,FOUSA02SLJ,No,No
Vanguard PA Long-Term Tax-Exempt Inv,FOUSA00FR7,No,No
Vanguard PA Long-Term Tax-Exempt Adm,FOUSA02T15,No,No
Rydex Consumer Products Inv,FOUSA00H38,No,No
Rydex Consumer Products H,FOUSA00JP2,No,No
Rydex Consumer Products C,FOUSA02VDQ,No,No
Rydex Consumer Products A,FOUSA059GF,No,No
CGM Focus,FOUSA00H3Y,No,No
Bridgeway Ultra-Small Company Market,FOUSA00H40,No,No
Delaware MN High-Yield Muni Bd Instl,F00000QNTY,No,No
Delaware MN High-Yield Muni Bd A,FOUSA00H4C,No,No
Delaware MN High-Yield Muni Bd C,FOUSA00IVL,No,No
Vanguard High-Yield Corporate Inv,FOUSA00FR1,No,No
Vanguard High-Yield Corporate Adm,FOUSA02TY8,No,No
Goldman Sachs Balanced Strategy R6,F00000W4V5,No,No
Goldman Sachs Balanced Strategy P,F000010DRF,No,No
Goldman Sachs Balanced Strategy C,FOUSA00GS1,No,No
Goldman Sachs Balanced Strategy A,FOUSA00HDY,No,No
Goldman Sachs Balanced Strategy Instl,FOUSA00HK4,No,No
Goldman Sachs Balanced Strategy Svc,FOUSA00HK8,No,No
Goldman Sachs Balanced Strategy Inv,FOUSA06MZR,No,No
Goldman Sachs Balanced Strategy R,FOUSA06MZS,No,No
CCM Community Impact Bond CRA,FOUSA006JP,No,No
CCM Community Impact Bond Institutional,FOUSA06AMN,No,No
CCM Community Impact Bond Retail,FOUSA06AMR,No,No
Voya High Yield Bond W,F00000MLRC,No,No
Voya High Yield Bond P,F00000OZJ4,No,No
Voya High Yield Bond R,F00000SIT6,No,No
Voya High Yield Bond R6,F00000XAOR,No,No
Voya High Yield Bond P3,F00000ZR9V,No,No
Voya High Yield Bond A,FOUSA00HFO,No,No
Voya High Yield Bond C,FOUSA00J62,No,No
Voya High Yield Bond I,FOUSA06Y5V,No,No
Delaware High-Yield Opportunities R6,F000016FCB,No,No
Delaware High-Yield Opportunities In,FOUSA00GRO,No,No
Delaware High-Yield Opportunities A,FOUSA00HFS,No,No
Delaware High-Yield Opportunities C,FOUSA00JGZ,No,No
Delaware High-Yield Opportunities R,FOUSA04AHR,No,No
Parametric Tax-Managed Intl Eq Inv,FOUSA00HFV,No,No
Parametric Tax-Managed Intl Eq C,FOUSA00KUM,No,No
Parametric Tax-Managed Intl Eq I,FOUSA07ZS7,No,No
Wasatch Small Cap Value Institutional,F00000NDHO,No,No
Wasatch Small Cap Value,FOUSA00HFX,No,No
TCW Relative Value Large Cap N,FOUSA00HKT,No,No
TCW Relative Value Large Cap I,FOUSA04BNH,No,No
MainStay Epoch International Choice Smpl,F000015DO8,No,No
MainStay Epoch International Choice I,FOUSA00HKU,No,No
MainStay Epoch International Choice A,FOUSA05JB1,No,No
MainStay Epoch International Choice C,FOUSA05JB2,No,No
MainStay Epoch International Choice R1,FOUSA05JB3,No,No
MainStay Epoch International Choice R2,FOUSA05JB4,No,No
MainStay Epoch International Choice R3,FOUSA05JB5,No,No
MainStay Epoch International Choice Inv,FOUSA06TJ4,No,No
Federated Hermes Govt Ultrashort R6,F00000WRK7,No,No
Federated Hermes Govt Ultrashort IS,FOUSA00HKW,No,No
Federated Hermes Govt Ultrashort Svc,FOUSA00JOD,No,No
Federated Hermes Govt Ultrashort A,FOUSA02W9M,No,No
PIMCO Mortgage-Backed Securities I-3,F000010617,No,No
PIMCO Mortgage-Backed Securities Instl,FOUSA00HL2,No,No
PIMCO Mortgage-Backed Securities C,FOUSA00L8X,No,No
PIMCO Mortgage-Backed Securities A,FOUSA00LBI,No,No
PIMCO Mortgage-Backed Securities I2,FOUSA06TQ7,No,No
JPMorgan Investor Balanced R6,F00000Z1IO,No,No
JPMorgan Investor Balanced I,FOUSA00EL4,No,No
JPMorgan Investor Balanced C,FOUSA00G4V,No,No
JPMorgan Investor Balanced A,FOUSA00HL9,No,No
Western Asset Emerging Markets Dbt C,F00000OBIL,No,No
Western Asset Emerging Markets Dbt I,FOUSA00HLZ,No,No
Western Asset Emerging Markets Dbt FI,FOUSA06TMW,No,No
Western Asset Emerging Markets Dbt A,FOUSA08MXC,No,No
Western Asset Emerging Markets Dbt IS,FOUSA08MXE,No,No
Thrivent Diversified Income Plus A,FOUSA00HMI,No,No
Thrivent Diversified Income Plus S,FOUSA00IB1,No,No
JPMorgan Growth Advantage R6,F00000QHIW,No,No
JPMorgan Growth Advantage R3,F00000YQYX,No,No
JPMorgan Growth Advantage R4,F00000YQYY,No,No
JPMorgan Growth Advantage R2,F00000YYDX,No,No
JPMorgan Growth Advantage A,FOUSA00HMU,No,No
JPMorgan Growth Advantage C,FOUSA05HJP,No,No
JPMorgan Growth Advantage I,FOUSA05HJR,No,No
JPMorgan Growth Advantage R5,FOUSA088VR,No,No
T. Rowe Price Comm & Tech I,F00000WZNP,No,No
T. Rowe Price Comm & Tech Investor,FOUSA00HMV,No,No
Virtus Newfleet Core Plus Bond R6,F00000Y4E0,No,No
Virtus Newfleet Core Plus Bond C,FOUSA00H5Y,No,No
Virtus Newfleet Core Plus Bond I,FOUSA00HN6,No,No
Virtus Newfleet Core Plus Bond A,FOUSA00JNE,No,No
Federated Hermes Prudent Bear A,FOUSA00HNA,No,No
Federated Hermes Prudent Bear C,FOUSA00L7V,No,No
Federated Hermes Prudent Bear IS,FOUSA07ZTZ,No,No
Lord Abbett Alpha Strategy R4,F00000VEJL,No,No
Lord Abbett Alpha Strategy R5,F00000VEJM,No,No
Lord Abbett Alpha Strategy R6,F00000VEJN,No,No
Lord Abbett Alpha Strategy F3,F00000YM6M,No,No
Lord Abbett Alpha Strategy C,FOUSA00H1K,No,No
Lord Abbett Alpha Strategy A,FOUSA00HNB,No,No
Lord Abbett Alpha Strategy I,FOUSA05GLO,No,No
Lord Abbett Alpha Strategy F,FOUSA06L4T,No,No
Lord Abbett Alpha Strategy R2,FOUSA06L4U,No,No
Lord Abbett Alpha Strategy R3,FOUSA06L4V,No,No
Western Asset Ultra-Short Income C,F000003YBK,No,No
Western Asset Ultra-Short Income IS,F00000ONL4,No,No
Western Asset Ultra-Short Income A,FOUSA006TV,No,No
Western Asset Ultra-Short Income C1,FOUSA00F4N,No,No
Western Asset Ultra-Short Income I,FOUSA00KPG,No,No
JHancock Disciplined Value Mid Cap C,F00000MRQ9,No,No
JHancock Disciplined Value Mid Cap R6,F00000MTCG,No,No
JHancock Disciplined Value Mid Cap R2,F00000NUCO,No,No
JHancock Disciplined Value Mid Cap R4,F00000PUP3,No,No
JHancock Disciplined Value Mid Cap A,FOUSA00HNP,No,No
JHancock Disciplined Value Mid Cap I,FOUSA00HVB,No,No
Vanguard Mid Cap Growth Inv,FOUSA00HOD,No,No
Fidelity Freedom? 2020 K,F00000YBPV,No,No
Fidelity Freedom? 2020 K6,F00000YHGA,No,No
Fidelity Freedom? 2020,FOUSA00HPA,No,No
Rice Hall James Small Cap Instl,FOUSA00HPI,No,No
JPMorgan Intermediate Tax Free Bond R6,F00000ZF1H,No,No
JPMorgan Intermediate Tax Free Bond I,FOUSA02TN5,No,No
JPMorgan Intermediate Tax Free Bond A,FOUSA04BJ0,No,No
JPMorgan Intermediate Tax Free Bond C,FOUSA04BJ3,No,No
Russell Inv LifePoints Equity Gr StratR5,FOUSA00HOK,No,No
Russell Inv LifePoints Equity Gr Strat S,FOUSA00II3,No,No
Russell Inv LifePoints Equity Gr Strat C,FOUSA00KJ4,No,No
Russell Inv LifePoints Equity Gr Strat A,FOUSA04ARN,No,No
Russell Inv LifePoints Equity Gr StratR1,FOUSA05H5O,No,No
Russell Inv LifePoints Equity Gr StratR4,FOUSA05H5P,No,No
Invesco Developing Markets R6,F00000NB29,No,No
Invesco Developing Markets R5,F000011GCX,No,No
Invesco Developing Markets A,FOUSA00HQH,No,No
Invesco Developing Markets C,FOUSA00I4A,No,No
Invesco Developing Markets R,FOUSA02T3Q,No,No
Invesco Developing Markets Y,FOUSA05GEL,No,No
Russell Inv Lifepoints Cnsrv Strat C,FOUSA00I2Q,No,No
Russell Inv Lifepoints Cnsrv Strat S,FOUSA00I4S,No,No
Russell Inv Lifepoints Cnsrv Strat R5,FOUSA00K89,No,No
Russell Inv Lifepoints Cnsrv Strat A,FOUSA04ARQ,No,No
Russell Inv Lifepoints Cnsrv Strat R1,FOUSA05H5G,No,No
Russell Inv Lifepoints Cnsrv Strat R4,FOUSA05H5H,No,No
William Blair Small Cap Growth R6,F000013AR9,No,No
William Blair Small Cap Growth N,FOUSA00G0O,No,No
William Blair Small Cap Growth I,FOUSA00H70,No,No
LKCM Balanced,FOUSA00HQZ,No,No
Barrett Growth,FOUSA00HR2,No,No
Boston Trust Walden Equity,FOUSA00HRA,No,No
Allspring Spectrum Aggressive Gr A,F00000XUR5,No,No
Allspring Spectrum Aggressive Gr Instl,F000010V8O,No,No
Allspring Spectrum Aggressive Gr Adm,F00001CUH9,No,No
Allspring Spectrum Aggressive Gr C,FOUSA00HRJ,No,No
Goldman Sachs High Yield Muni Inv,F00000HL68,No,No
Goldman Sachs High Yield Muni R6,F00000ZI0J,No,No
Goldman Sachs High Yield Muni P,F000010EHD,No,No
Goldman Sachs High Yield Muni A,FOUSA00513,No,No
Goldman Sachs High Yield Muni C,FOUSA00A2N,No,No
Goldman Sachs High Yield Muni Instl,FOUSA00A9P,No,No
JPMorgan Investor Growth & Income R6,F00000Z1IF,No,No
JPMorgan Investor Growth & Income I,FOUSA00G67,No,No
JPMorgan Investor Growth & Income A,FOUSA00HRW,No,No
JPMorgan Investor Growth & Income C,FOUSA00J4D,No,No
City National Rochdale CA Tax-Ex Bd Svc,FOUSA006YV,No,No
City National Rochdale CA Tax-Ex Bd N,FOUSA02TV9,No,No
Columbia Select Large Cap Growth Adv,F00000P0O6,No,No
Columbia Select Large Cap Growth Inst2,F00000P0O7,No,No
Columbia Select Large Cap Growth Inst3,F00000P0O8,No,No
Columbia Select Large Cap Growth Inst,FOUSA00HS6,No,No
Columbia Select Large Cap Growth R,FOUSA05CCU,No,No
Columbia Select Large Cap Growth A,FOUSA06LNI,No,No
Columbia Select Large Cap Growth C,FOUSA06LNJ,No,No
Dean Mid Cap Value,FOUSA00HSH,No,No
BBH Partner Fund - International Eq I,FOUSA056TV,No,No
Virtus Newfleet Tax-Exempt Bond I,FOUSA00HSL,No,No
Virtus Newfleet Tax-Exempt Bond A,FOUSA02T81,No,No
Virtus Newfleet Tax-Exempt Bond C,FOUSA05I9K,No,No
Delaware Ivy Large Cap Growth Fund R6,F00000U1EV,No,No
Delaware Ivy Large Cap Growth Fund A,FOUSA006ZS,No,No
Delaware Ivy Large Cap Growth Fund C,FOUSA009N1,No,No
Delaware Ivy Large Cap Growth Fund Y,FOUSA00AA2,No,No
Delaware Ivy Large Cap Growth Fund R,FOUSA05GL7,No,No
Delaware Ivy Large Cap Growth Fund I,FOUSA06BJK,No,No
Neuberger Berman M/C Intrinsic Val C,F00000H3SE,No,No
Neuberger Berman M/C Intrinsic Val A,F00000H3SF,No,No
Neuberger Berman M/C Intrinsic Val R3,F00000H3SM,No,No
Neuberger Berman M/C Intrinsic Val R6,F000011UUY,No,No
Neuberger Berman M/C Intrinsic Val Inv,FOUSA00HST,No,No
Neuberger Berman M/C Intrinsic Val Tr,FOUSA00HTX,No,No
Neuberger Berman M/C Intrinsic Val Inst,FOUSA05HC1,No,No
Russell Inv Equity Income Y,FOUSA00IMH,No,No
Russell Inv Equity Income A,FOUSA07XKL,No,No
Russell Inv Equity Income C,FOUSA07XKM,No,No
Russell Inv Equity Income S,FOUSA07XKN,No,No
Madison Core Bond I,F000016KZJ,No,No
Madison Core Bond R6,F00001DJ03,No,No
Madison Core Bond A,FOUSA00HT7,No,No
Madison Core Bond B,FOUSA00KBU,No,No
Madison Core Bond Y,FOUSA05IIT,No,No
BlackRock International Dividend K,F00000ZPXW,No,No
BlackRock International Dividend Instl,FOUSA00HTA,No,No
BlackRock International Dividend Inv C,FOUSA00I3F,No,No
BlackRock International Dividend Inv A,FOUSA00IG8,No,No
Janus Henderson VIT Overseas Instl,FOUSA00HTI,No,No
Janus Henderson VIT Overseas Svc,FOUSA02UMM,No,No
Janus Henderson VIT Glb Tech&Innvt Instl,FOUSA0070X,No,No
Janus Henderson VIT Glb Tech&Innvt Svc,FOUSA00P2D,No,No
Fidelity Advisor? Floating Rate Hi Inc Z,F000010TXB,No,No
Fidelity Advisor? Floating Rate Hi Inc A,FOUSA00HTZ,No,No
Fidelity Advisor? Floating Rate Hi Inc I,FOUSA00JNX,No,No
Fidelity Advisor? Floating Rate Hi Inc C,FOUSA00KGQ,No,No
Fidelity Advisor? Floating Rate Hi Inc M,FOUSA00KM5,No,No
Fidelity? Floating Rate High Income,FOUSA02VXY,No,No
Payden High Income SI,F00001DKMA,No,No
Payden High Income,FOUSA00HU5,No,No
Allspring Discovery Mid Cap Growth R6,F00000UNA1,No,No
Allspring Discovery Mid Cap Growth A,FOUSA00HJB,No,No
Allspring Discovery Mid Cap Growth Admin,FOUSA02VFD,No,No
Allspring Discovery Mid Cap Growth Inst,FOUSA04AY4,No,No
Allspring Discovery Mid Cap Growth C,FOUSA06QYV,No,No
LSV Value Equity Investor,F00000T5TQ,No,No
LSV Value Equity,FOUSA00HUW,No,No
MFS New Discovery B,FOUSA00HB7,No,No
MFS New Discovery A,FOUSA00HV4,No,No
MFS New Discovery C,FOUSA00I1T,No,No
MFS New Discovery I,FOUSA00KKS,No,No
MFS New Discovery R2,FOUSA04BB5,No,No
MFS New Discovery R1,FOUSA05BPI,No,No
MFS New Discovery R3,FOUSA05BPR,No,No
MFS New Discovery R4,FOUSA05BPT,No,No
MFS New Discovery R6,FOUSA08O54,No,No
Fidelity Advisor? Intl Capital App Z,F00000Y87J,No,No
Fidelity Advisor? Intl Capital App M,FOUSA00HPQ,No,No
Fidelity Advisor? Intl Capital App A,FOUSA00HV5,No,No
Fidelity Advisor? Intl Capital App I,FOUSA00HVF,No,No
Fidelity Advisor? Intl Capital App C,FOUSA00IA9,No,No
Virtus Silvant Mid-Cap Growth P,F00000NMLG,No,No
Virtus Silvant Mid-Cap Growth Inst,FOUSA00H4E,No,No
Virtus Silvant Mid-Cap Growth A,FOUSA02UBZ,No,No
Virtus Silvant Mid-Cap Growth Admin,FOUSA02UC0,No,No
Virtus Silvant Mid-Cap Growth C,FOUSA02UC2,No,No
Fidelity Advisor? Health Care Z,F000010TW3,No,No
Fidelity Advisor? Health Care I,FOUSA00G9K,No,No
Fidelity Advisor? Health Care A,FOUSA00H4O,No,No
Fidelity Advisor? Health Care C,FOUSA00IKX,No,No
Fidelity Advisor? Health Care M,FOUSA00KC1,No,No
Franklin Mutual Financial Services R6,F00000PW01,No,No
Franklin Mutual Financial Services Z,FOUSA00GYI,No,No
Franklin Mutual Financial Services A,FOUSA00H4T,No,No
Franklin Mutual Financial Services C,FOUSA00JXL,No,No
City National Rochdale Equity Income N,FOUSA00H4X,No,No
Putnam Growth Opportunities R5,F00000OLKP,No,No
Putnam Growth Opportunities R6,F00000OLKQ,No,No
Putnam Growth Opportunities Y,FOUSA00G0E,No,No
Putnam Growth Opportunities A,FOUSA00H56,No,No
Putnam Growth Opportunities C,FOUSA00IJO,No,No
Putnam Growth Opportunities B,FOUSA00JWD,No,No
Putnam Growth Opportunities R,FOUSA02W04,No,No
Delaware Ivy International Core Eq R,F00000OYL3,No,No
Delaware Ivy International Core Eq R6,F00000U1FD,No,No
Delaware Ivy International Core Eq A,FOUSA00H57,No,No
Delaware Ivy International Core Eq C,FOUSA00I4B,No,No
Delaware Ivy International Core Eq Y,FOUSA04B6G,No,No
Delaware Ivy International Core Eq I,FOUSA06BJJ,No,No
USAA Science & Technology Class A,F00000ISWE,No,No
USAA Science & Technology,FOUSA00H5D,No,No
Hennessy Small Cap Financial Investor,FOUSA00H5K,No,No
Hennessy Small Cap Financial Instl,FOUSA06UFY,No,No
Baron Small Cap Instl,F000002PE1,No,No
Baron Small Cap R6,F00000WJF8,No,No
Baron Small Cap Retail,FOUSA00H5O,No,No
Sparrow Growth C,F00000NB2F,No,No
Sparrow Growth A,FOUSA00H5P,No,No
Sparrow Growth No-Load,FOUSA05GO6,No,No
Schwab Balanced,FOUSA00H6G,No,No
DFA International Small Company I,FOUSA00H6R,No,No
Principal SAM Balanced A,FOUSA00H6S,No,No
Principal SAM Balanced C,FOUSA04AQD,No,No
Principal SAM Balanced J,FOUSA06A01,No,No
Principal SAM Balanced Inst,FOUSA06A03,No,No
Principal SAM Balanced R3,FOUSA06A04,No,No
Principal SAM Balanced R5,FOUSA06A0C,No,No
Principal SAM Balanced R4,FOUSA06A0D,No,No
Principal SAM Balanced R1,FOUSA06A0E,No,No
JPMorgan High Yield R3,F00000Z3XG,No,No
JPMorgan High Yield R4,F00000Z3XH,No,No
JPMorgan High Yield C,FOUSA00GAO,No,No
JPMorgan High Yield I,FOUSA00GVU,No,No
JPMorgan High Yield A,FOUSA00H6Y,No,No
JPMorgan High Yield R6,FOUSA05BGJ,No,No
JPMorgan High Yield R5,FOUSA05HL3,No,No
JPMorgan High Yield R2,FOUSA07XYD,No,No
TCW Emerging Markets Income Plan,F000014N4L,No,No
TCW Emerging Markets Income I,FOUSA00H7B,No,No
TCW Emerging Markets Income N,FOUSA05GYE,No,No
Putnam International Capital Opp R6,F000010IG4,No,No
Putnam International Capital Opp A,FOUSA00H7U,No,No
Putnam International Capital Opp C,FOUSA00I35,No,No
Putnam International Capital Opp B,FOUSA00KBE,No,No
Putnam International Capital Opp Y,FOUSA00LC8,No,No
Putnam International Capital Opp R,FOUSA02W06,No,No
